hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,50,2016,April,18,29,1,2,1,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,62.4,0.0,0.0,Canceled,2016-03-16
Resort Hotel,1,47,2016,April,18,29,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,74.33,0.0,0.0,Canceled,2016-04-17
Resort Hotel,1,199,2016,April,18,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,46.98,0.0,1.0,Canceled,2016-03-26
Resort Hotel,1,114,2016,April,18,29,1,2,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,123.0,0.0,0.0,Canceled,2016-01-13
Resort Hotel,1,101,2016,April,18,29,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,113.0,0.0,1.0,Canceled,2016-04-04
Resort Hotel,1,31,2016,April,18,29,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,108.67,0.0,0.0,Canceled,2016-04-06
Resort Hotel,1,116,2016,April,18,29,1,2,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,120.33,0.0,2.0,Canceled,2016-03-29
Resort Hotel,1,29,2016,April,18,29,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,82.67,0.0,0.0,Canceled,2016-04-17
Resort Hotel,1,108,2016,April,18,29,2,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,84.0,0.0,0.0,Canceled,2016-02-12
Resort Hotel,1,52,2016,April,18,29,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,95.0,0.0,0.0,Canceled,2016-03-13
Resort Hotel,1,147,2016,April,18,29,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.7,0.0,1.0,Canceled,2016-04-28
Resort Hotel,1,10,2016,April,18,29,2,2,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,117.0,0.0,0.0,Canceled,2016-04-28
Resort Hotel,1,147,2016,April,18,29,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.7,0.0,0.0,Canceled,2016-04-28
Resort Hotel,1,101,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,95.0,,0,Transient-Party,47.0,0.0,0.0,Canceled,2016-03-28
Resort Hotel,1,87,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,71.0,,0,Transient,58.0,0.0,0.0,Canceled,2016-03-01
Resort Hotel,1,87,2016,April,18,29,2,5,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,71.0,,0,Transient,39.0,0.0,0.0,Canceled,2016-04-13
Resort Hotel,1,101,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient-Party,47.0,0.0,0.0,Canceled,2016-03-28
Resort Hotel,1,37,2016,April,18,29,2,5,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,71.0,,0,Transient,39.0,0.0,0.0,Canceled,2016-04-13
Resort Hotel,1,87,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,71.0,,0,Transient,46.0,0.0,0.0,Canceled,2016-04-13
Resort Hotel,1,87,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,71.0,,0,Transient,46.0,0.0,0.0,Canceled,2016-03-01
Resort Hotel,1,87,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,E,E,0,Non Refund,71.0,,0,Transient,70.0,0.0,0.0,Canceled,2016-03-01
Resort Hotel,1,101,2016,April,18,29,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,4,No Deposit,95.0,,0,Transient-Party,60.0,0.0,0.0,Canceled,2016-03-28
Resort Hotel,1,37,2016,April,18,29,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,71.0,,0,Transient,46.0,0.0,0.0,Canceled,2016-04-13
Resort Hotel,1,76,2016,April,18,29,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,88.0,0.0,1.0,Canceled,2016-04-09
Resort Hotel,1,78,2016,April,18,29,2,7,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,95.0,,0,Transient-Party,40.0,0.0,0.0,Canceled,2016-04-15
Resort Hotel,1,157,2016,April,18,29,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,2.0,Canceled,2016-01-05
Resort Hotel,1,157,2016,April,18,29,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,79.2,0.0,2.0,Canceled,2016-01-05
Resort Hotel,1,157,2016,April,18,29,4,10,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,44.1,0.0,2.0,Canceled,2016-01-05
Resort Hotel,1,0,2016,April,18,30,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,80.0,0.0,0.0,Canceled,2016-04-30
Resort Hotel,1,14,2016,April,18,30,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,80.0,0.0,0.0,Canceled,2016-04-17
Resort Hotel,1,3,2016,April,18,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,85.0,0.0,1.0,Canceled,2016-04-30
Resort Hotel,1,19,2016,April,18,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,75.0,0.0,1.0,Canceled,2016-04-27
Resort Hotel,1,32,2016,April,18,30,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,82.5,0.0,1.0,Canceled,2016-04-26
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,C,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Check-Out,2016-05-02
Resort Hotel,1,39,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,86.0,0.0,0.0,Canceled,2016-03-30
Resort Hotel,1,19,2016,April,18,30,1,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,127.0,0.0,0.0,Canceled,2016-04-18
Resort Hotel,1,31,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,86.0,0.0,0.0,Canceled,2016-03-30
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Check-Out,2016-05-02
Resort Hotel,1,52,2016,April,18,30,1,1,2,0,0,BB,TUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,77.5,0.0,0.0,Canceled,2016-03-10
Resort Hotel,0,197,2016,April,18,30,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Check-Out,2016-05-02
Resort Hotel,1,18,2016,April,18,30,1,1,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,178.0,0.0,1.0,Canceled,2016-04-14
Resort Hotel,1,8,2016,April,18,30,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,91.0,0.0,1.0,Canceled,2016-04-22
Resort Hotel,1,45,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,86.0,0.0,0.0,Canceled,2016-03-30
Resort Hotel,1,197,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Canceled,2016-04-15
Resort Hotel,1,197,2016,April,18,30,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Canceled,2016-04-21
Resort Hotel,1,178,2016,April,18,30,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,48.06,0.0,1.0,Canceled,2016-03-29
Resort Hotel,1,22,2016,April,18,30,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,100.0,0.0,0.0,Canceled,2016-04-09
Resort Hotel,1,187,2016,April,18,30,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,0.0,Canceled,2015-10-29
Resort Hotel,1,187,2016,April,18,30,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,44.1,0.0,0.0,Canceled,2015-10-29
Resort Hotel,1,187,2016,April,18,30,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,52.2,0.0,0.0,Canceled,2015-10-29
Resort Hotel,1,32,2016,April,18,30,2,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,93.57,0.0,0.0,Canceled,2016-04-18
Resort Hotel,0,171,2016,April,18,30,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,40.0,,0,Contract,64.83,0.0,0.0,Check-Out,2016-05-07
Resort Hotel,1,55,2016,April,18,30,2,5,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,136.0,0.0,1.0,Canceled,2016-04-15
Resort Hotel,1,246,2016,April,18,30,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,46.98,0.0,0.0,Canceled,2016-02-03
Resort Hotel,0,173,2016,April,18,30,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,46.98,0.0,2.0,Check-Out,2016-05-07
Resort Hotel,0,206,2016,April,18,30,2,6,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,69.0,,0,Transient,37.4,0.0,0.0,Check-Out,2016-05-08
Resort Hotel,0,255,2016,April,18,30,4,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,42.3,0.0,0.0,Check-Out,2016-05-12
Resort Hotel,1,171,2016,April,18,30,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.7,0.0,2.0,Canceled,2015-11-28
Resort Hotel,0,171,2016,April,18,30,2,5,2,0,1,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,63.4,0.0,1.0,Check-Out,2016-05-07
Resort Hotel,1,36,2016,May,19,1,2,0,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,125.0,0.0,0.0,Canceled,2016-03-27
Resort Hotel,1,14,2016,May,19,1,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,72.0,0.0,0.0,Canceled,2016-04-18
Resort Hotel,1,76,2016,May,19,1,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,73.0,0.0,1.0,Canceled,2016-03-11
Resort Hotel,1,32,2016,May,19,1,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,95.0,0.0,0.0,Canceled,2016-04-18
Resort Hotel,1,232,2016,May,19,1,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,70.4,0.0,0.0,Canceled,2016-02-23
Resort Hotel,0,229,2016,May,19,1,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,70.4,0.0,1.0,Check-Out,2016-05-07
Resort Hotel,1,186,2016,May,19,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,46.98,0.0,0.0,Canceled,2016-03-29
Resort Hotel,1,0,2016,May,19,1,1,0,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,135.0,0.0,1.0,Canceled,2016-05-01
Resort Hotel,1,3,2016,May,19,1,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,,0,Transient,70.0,0.0,0.0,No-Show,2016-05-01
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient,85.0,0.0,0.0,Check-Out,2016-05-04
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Check-Out,2016-05-04
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,54.5,0.0,0.0,Check-Out,2016-05-04
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Canceled,2016-04-18
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Canceled,2016-04-09
Resort Hotel,1,199,2016,May,19,2,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0.0,0.0,Canceled,2016-04-19
Resort Hotel,0,199,2016,May,19,2,1,1,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,42.5,0.0,0.0,Check-Out,2016-05-04
Resort Hotel,0,199,2016,May,19,2,1,1,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,54.5,0.0,1.0,Check-Out,2016-05-04
Resort Hotel,1,89,2016,May,19,2,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,113.0,0.0,0.0,Canceled,2016-03-28
Resort Hotel,1,6,2016,May,19,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0.0,0.0,Canceled,2016-04-29
Resort Hotel,1,45,2016,May,19,2,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,95.0,0.0,0.0,Canceled,2016-03-18
Resort Hotel,1,5,2016,May,19,2,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,,110.0,0,Transient,84.0,0.0,0.0,Canceled,2016-04-28
Resort Hotel,0,215,2016,May,19,2,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,52.2,0.0,1.0,Check-Out,2016-05-06
Resort Hotel,0,203,2016,May,19,2,1,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,,0,Transient,46.98,0.0,1.0,Check-Out,2016-05-08
Resort Hotel,1,80,2016,May,19,2,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,73.0,0.0,1.0,Canceled,2016-04-15
Resort Hotel,1,200,2016,May,19,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,101.7,0.0,1.0,Canceled,2016-04-28
Resort Hotel,1,187,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,1.0,Canceled,2016-02-03
Resort Hotel,1,68,2016,May,19,2,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71.0,,0,Transient,58.0,0.0,1.0,Canceled,2016-03-04
Resort Hotel,1,127,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,1.0,Canceled,2016-01-11
Resort Hotel,1,187,2016,May,19,2,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,1.0,Canceled,2016-02-22
Resort Hotel,1,109,2016,May,19,2,2,5,1,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,71.0,,0,Transient,72.5,0.0,1.0,Canceled,2016-02-09
Resort Hotel,0,201,2016,May,19,2,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,40.0,,0,Transient,84.96,0.0,0.0,Check-Out,2016-05-12
Resort Hotel,0,226,2016,May,19,2,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,40.0,,0,Transient,46.75,0.0,0.0,Check-Out,2016-05-12
Resort Hotel,0,188,2016,May,19,3,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Transient,74.76,0.0,1.0,Check-Out,2016-05-10
Resort Hotel,0,288,2016,May,19,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,55.83,0.0,0.0,Check-Out,2016-05-10
Resort Hotel,1,108,2016,May,19,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0.0,0.0,Canceled,2016-02-12
Resort Hotel,1,108,2016,May,19,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,88.0,0.0,1.0,Canceled,2016-02-12
Resort Hotel,0,288,2016,May,19,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,56.11,0.0,0.0,Check-Out,2016-05-10
Resort Hotel,1,74,2016,May,19,3,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,73.0,0.0,0.0,Canceled,2016-04-30
Resort Hotel,1,129,2016,May,19,3,2,7,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,2,No Deposit,250.0,,0,Transient,115.55,0.0,0.0,Canceled,2016-04-22
Resort Hotel,1,49,2016,May,19,3,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314.0,,0,Transient,52.56,0.0,1.0,Canceled,2016-05-03
Resort Hotel,1,101,2016,May,19,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0.0,0.0,Canceled,2016-02-22
Resort Hotel,1,12,2016,May,19,4,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,73.8,0.0,0.0,Canceled,2016-04-29
Resort Hotel,1,12,2016,May,19,4,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,65.6,0.0,0.0,Canceled,2016-04-29
Resort Hotel,0,188,2016,May,19,4,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,71.7,1.0,0.0,Check-Out,2016-05-08
Resort Hotel,1,19,2016,May,19,4,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0.0,1.0,Canceled,2016-04-16
Resort Hotel,1,141,2016,May,19,5,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,88.0,0.0,1.0,Canceled,2016-04-26
Resort Hotel,1,159,2016,May,19,5,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,52.2,0.0,2.0,Canceled,2016-05-03
Resort Hotel,1,45,2016,May,19,5,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,95.0,0.0,0.0,Canceled,2016-04-07
Resort Hotel,0,209,2016,May,19,5,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.98,0.0,2.0,Check-Out,2016-05-09
Resort Hotel,1,164,2016,May,19,5,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient-Party,65.7,0.0,0.0,Canceled,2016-02-02
Resort Hotel,0,189,2016,May,19,5,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,64.0,1.0,2.0,Check-Out,2016-05-09
Resort Hotel,0,209,2016,May,19,5,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,46.98,0.0,2.0,Check-Out,2016-05-09
Resort Hotel,1,71,2016,May,19,5,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,88.0,0.0,2.0,Canceled,2016-02-24
Resort Hotel,0,253,2016,May,19,5,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,31.45,0.0,0.0,Check-Out,2016-05-12
Resort Hotel,1,113,2016,May,19,5,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,,0,Transient,100.3,0.0,0.0,Canceled,2016-04-30
Resort Hotel,0,253,2016,May,19,5,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,37.4,0.0,0.0,Check-Out,2016-05-12
Resort Hotel,1,154,2016,May,19,5,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,175.0,,0,Transient,52.56,0.0,0.0,Canceled,2016-01-22
Resort Hotel,0,252,2016,May,19,6,0,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,0.0,0.0,0.0,Check-Out,2016-05-06
Resort Hotel,1,2,2016,May,19,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,70.0,0.0,0.0,Canceled,2016-05-05
Resort Hotel,1,0,2016,May,19,6,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,42.0,0.0,0.0,Canceled,2016-05-06
Resort Hotel,1,153,2016,May,19,6,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,44.1,0.0,1.0,Canceled,2016-04-22
Resort Hotel,1,81,2016,May,19,6,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,73.0,0.0,0.0,Canceled,2016-02-29
Resort Hotel,1,165,2016,May,19,6,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,65.7,0.0,0.0,Canceled,2016-01-05
Resort Hotel,1,71,2016,May,19,6,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient,74.75,0.0,0.0,Canceled,2016-02-25
Resort Hotel,1,44,2016,May,19,6,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,95.0,0.0,0.0,Canceled,2016-03-23
Resort Hotel,1,19,2016,May,19,6,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,250.0,,0,Transient,118.7,0.0,0.0,Canceled,2016-04-22
Resort Hotel,1,66,2016,May,19,6,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,74.4,0.0,1.0,Canceled,2016-03-04
Resort Hotel,1,36,2016,May,19,6,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.0,0.0,0.0,Canceled,2016-04-12
Resort Hotel,0,354,2016,May,19,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Transient,37.56,0.0,0.0,Check-Out,2016-05-13
Resort Hotel,1,174,2016,May,19,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.7,0.0,0.0,Canceled,2015-12-26
Resort Hotel,1,119,2016,May,19,6,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,65.7,0.0,1.0,Canceled,2016-01-12
Resort Hotel,1,80,2016,May,19,6,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,73.0,0.0,0.0,Canceled,2016-02-25
Resort Hotel,0,260,2016,May,19,6,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Transient,40.76,0.0,1.0,Check-Out,2016-05-13
Resort Hotel,1,58,2016,May,19,6,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,80.0,0.0,0.0,Canceled,2016-04-03
Resort Hotel,0,179,2016,May,19,6,2,6,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,79.2,0.0,1.0,Check-Out,2016-05-14
